title,price,link
"Dell Inspiron 3520 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Windows 11 + MSO'21, Backlit KB, 15 Months McAfee, Silver, 1.65kg","46,490",https://www.amazon.in/Dell-Inspiron-i5-1235U-39-62Cms-D560866WIN9S/dp/B0BH54JDBY/ref=sr_1_287?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.z3MfVvbk0X-sSUkvLx7elk_TsYfgOOmYWQlEWuuvxfbPMxULSKNPaO2YaIb8wvblhnvRtKOB2m_usXHZ0hGXx6nf5lP5SzoPC6hWCXKYgc6Gcy3rYECosHFU7ue_PkC2E3p4j8DByCkvIP4yKwLsIqxIdcMqeh0nv8SZ3EojxDPKhPpioGp-tW7R0o4hG4bhWTTG3FsvStJyYcLcN28_Qsb4rHV34TY9-z2Gw_064Ac.NiDU15ycxvr6TEm4lX4nx8aISbElYd1dInCqiY7WaD8&dib_tag=se&keywords=laptop&qid=1742040746&sprefix=laptop%2Caps%2C265&sr=8-287
"Dell AC Power Adapter Charger 45w 19.5v 4.5MM for Tablets, Laptops Inspiron 13 7359 13-7359 Ultrabook Series- Black-(Without Power Cable)","1,115",https://www.amazon.in/Adapter-Charger-Inspiron-13-7359-Ultrabook/dp/B01EYSGB60/ref=sr_1_288?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.z3MfVvbk0X-sSUkvLx7elk_TsYfgOOmYWQlEWuuvxfbPMxULSKNPaO2YaIb8wvblhnvRtKOB2m_usXHZ0hGXx6nf5lP5SzoPC6hWCXKYgc6Gcy3rYECosHFU7ue_PkC2E3p4j8DByCkvIP4yKwLsIqxIdcMqeh0nv8SZ3EojxDPKhPpioGp-tW7R0o4hG4bhWTTG3FsvStJyYcLcN28_Qsb4rHV34TY9-z2Gw_064Ac.NiDU15ycxvr6TEm4lX4nx8aISbElYd1dInCqiY7WaD8&dib_tag=se&keywords=laptop&qid=1742040746&sprefix=laptop%2Caps%2C265&sr=8-288
"HP M120 Wireless Mouse, USB-A Nano Dongle, 2.4 Ghz Wireless Connection, 6 Buttons, Up to 1600 Dpi, Optical Sensor, Ergonomic Design, 12-Month Battery Life, 3-Year Warranty, 60G±5%, Black, 7J4G4Aa",549,https://www.amazon.in/HP-Wireless-Connection-Ergonomic-7J4G4AA/dp/B0827J11YM/ref=sr_1_289?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.z3MfVvbk0X-sSUkvLx7elk_TsYfgOOmYWQlEWuuvxfbPMxULSKNPaO2YaIb8wvblhnvRtKOB2m_usXHZ0hGXx6nf5lP5SzoPC6hWCXKYgc6Gcy3rYECosHFU7ue_PkC2E3p4j8DByCkvIP4yKwLsIqxIdcMqeh0nv8SZ3EojxDPKhPpioGp-tW7R0o4hG4bhWTTG3FsvStJyYcLcN28_Qsb4rHV34TY9-z2Gw_064Ac.NiDU15ycxvr6TEm4lX4nx8aISbElYd1dInCqiY7WaD8&dib_tag=se&keywords=laptop&qid=1742040746&sprefix=laptop%2Caps%2C265&sr=8-289
Lenovo 82C7A006IH AG V15 ADA AMD Athlon Silver 3050U 15.6 inches(39.6cm) HD Laptop (4GB RAM/1TB HDD/Windows-10/Integrated Radeon Graphics/Iron Grey/1.85kg),"32,999",https://www.amazon.in/Lenovo-82C7A006IH-Windows-10-Integrated-Graphics/dp/B08DHZS1XQ/ref=sr_1_290?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.z3MfVvbk0X-sSUkvLx7elk_TsYfgOOmYWQlEWuuvxfbPMxULSKNPaO2YaIb8wvblhnvRtKOB2m_usXHZ0hGXx6nf5lP5SzoPC6hWCXKYgc6Gcy3rYECosHFU7ue_PkC2E3p4j8DByCkvIP4yKwLsIqxIdcMqeh0nv8SZ3EojxDPKhPpioGp-tW7R0o4hG4bhWTTG3FsvStJyYcLcN28_Qsb4rHV34TY9-z2Gw_064Ac.NiDU15ycxvr6TEm4lX4nx8aISbElYd1dInCqiY7WaD8&dib_tag=se&keywords=laptop&qid=1742040746&sprefix=laptop%2Caps%2C265&sr=8-290
"Logitech MK215 Wireless Keyboard and Mouse Set, 2.4 GHz Wireless, USB Compact Design, (Keyboard),5 Month Battery Life(Mouse) PC/Laptop- Black","1,295",https://www.amazon.in/Logitech-MK215-Wireless-Keyboard-Mouse/dp/B012MQS060/ref=sr_1_291?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.z3MfVvbk0X-sSUkvLx7elk_TsYfgOOmYWQlEWuuvxfbPMxULSKNPaO2YaIb8wvblhnvRtKOB2m_usXHZ0hGXx6nf5lP5SzoPC6hWCXKYgc6Gcy3rYECosHFU7ue_PkC2E3p4j8DByCkvIP4yKwLsIqxIdcMqeh0nv8SZ3EojxDPKhPpioGp-tW7R0o4hG4bhWTTG3FsvStJyYcLcN28_Qsb4rHV34TY9-z2Gw_064Ac.NiDU15ycxvr6TEm4lX4nx8aISbElYd1dInCqiY7WaD8&dib_tag=se&keywords=laptop&qid=1742040746&sprefix=laptop%2Caps%2C265&sr=8-291
"Acko 1 Year Extended Warranty for Laptops from Rs 30,000 to Rs 40,000 (E-mail delivery)","1,199",https://www.amazon.in/Acko-Year-Extended-Warranty-Laptops/dp/B07MK2WYSY/ref=sr_1_292?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.z3MfVvbk0X-sSUkvLx7elk_TsYfgOOmYWQlEWuuvxfbPMxULSKNPaO2YaIb8wvblhnvRtKOB2m_usXHZ0hGXx6nf5lP5SzoPC6hWCXKYgc6Gcy3rYECosHFU7ue_PkC2E3p4j8DByCkvIP4yKwLsIqxIdcMqeh0nv8SZ3EojxDPKhPpioGp-tW7R0o4hG4bhWTTG3FsvStJyYcLcN28_Qsb4rHV34TY9-z2Gw_064Ac.NiDU15ycxvr6TEm4lX4nx8aISbElYd1dInCqiY7WaD8&dib_tag=se&keywords=laptop&qid=1742040746&sprefix=laptop%2Caps%2C265&sr=8-292
"Lenovo LOQ, Intel Core i5-13450HX, 13th Gen, NVIDIA RTX 3050-6GB, 16GB RAM, 512GB SSD, FHD 144Hz 300Nits, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 2.4Kg, 83DV00BHIN, 100% sRGB Gaming Laptop","74,990",https://www.amazon.in/Lenovo-i5-13450HX-300Nits-Graphics-83DV00BHIN/dp/B0CX8V9C7D/ref=sr_1_24?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9._bCCcVHeSg6J93UwXrr4fHq1Xm_zBcWqQJKhwyz7zHZ9W7T18gq6E7DU_IFZHIr12t03xvvJ44Bal_dQG4txJ7T6QPdrQ8sEGJ2ne7X0SQCTZFo8YUAGYGqIMcZQJ_19vECi-__L4XCXvyyWtoFn5_X86-fcPRyw1rhAIMf8Hz3UWkpeUUDcrluZhliBZ75H5ObEQ2AFtEEjl_1SBjQgHCQJTQRsl5_4Z33VPKBUZT8.QFsVZXacHflBpuX2vXbPfxKne4Uz3rIPbH9XjjHK2L0&dib_tag=se&keywords=laptop&qid=1742040600&sprefix=laptop%2Caps%2C265&sr=8-24
"HP 15s,12th Gen Intel Core i3-1215U, 8GB DDR4, 512 GB SSD(Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6inch(39.6Cm), FHD Laptop, Intel UHD Graphics, Dual Speakers, HD Camera, fy5006tu","34,299",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDQ3OTI5MTI0Nzg3NjUxOjE3NDIwNDA3NTU6c3BfYXRmX25leHQ6MzAwNDk4MTU3OTY1MjMyOjowOjo&url=%2FHP-i3-1215U-Anti-Glare-15-6inch-Graphics%2Fdp%2FB0CJBL2QWY%2Fref%3Dsr_1_289_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040755%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP 15s, 12th Gen Intel Core i3-1215U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch (39.6cm) FHD Laptop, Intel UHD Graphics, HD Camera, Dual Speakers, fy5011TU","34,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDQ3OTI5MTI0Nzg3NjUxOjE3NDIwNDA3NTU6c3BfYXRmX25leHQ6MzAwNDg1MDE2OTY1NDMyOjowOjo&url=%2FHP-i3-1215U-Anti-Glare-15-6-inch-Graphics%2Fdp%2FB0D4LZMJ5Z%2Fref%3Dsr_1_290_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040755%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP 15S AMD Ryzen 5000 (16GB Ram/512GB SSD/Fhd/Windows 11/Ms Office 21/Backlit Keyboard/ 15.6"" (39.6 Cm)/Silver/2.21 Kg) Eq2305Au/Eq2182Au Laptop","39,750",https://www.amazon.in/HP-Windows-Keyboard-eq2305AU-eq2182au/dp/B0B4N77Y34/ref=sr_1_291?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-291
"Portronics Bridge X USB 3.0 Type C Female to USB Male OTG Adapter, 5Gbps High Speed Data Transfer, Fast Charging, Compatible with Laptops, Tablets, Smartphone, Chargers and More Devices(Black)",109,https://www.amazon.in/Portronics-Transfer-Charging-Compatible-Smartphone/dp/B0DH8BZ7V9/ref=sr_1_292?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-292
"Lenovo IdeaPad Slim 3 12th Gen Intel® Core™ i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB/512GB SSD/Windows 11/Office 2024/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 83ER00KPIN","49,890",https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN/dp/B0DR96PF63/ref=sr_1_293?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-293
"mankita Foldable Wooden Mini Laptop Table for Bed, Study Table with Drawer, Tablet/Mobile Holder for Kids & Adults->> (COTTED * BLACK)",199,https://www.amazon.in/mankita-Foldable-Wooden-Laptop-Adults/dp/B0DS8X2HXG/ref=sr_1_294?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-294
"Amkette Ergo View Foldable Laptop Stand Metal, Centre Dual Hinge Support, Specially Designed for Heavy laptops with Revited Joints, 7 Adjustable Levels, Anti Slip Silicone Grips (Silver)",449,https://www.amazon.in/Amkette-Portable-Aluminium-Adjustable-Chromebook/dp/B0B6NY4RCG/ref=sr_1_295?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-295
"Ant Esports Prism Mouse Pad with Anti-fray Stitching, Waterproof Surface & Non-Slip Rubber Base with Stitched Edges Gaming Mouse Mat for Laptop, Compatible with Laser and Optical Mice – Black",99,https://www.amazon.in/Ant-Esports-Anti-fray-Waterproof-Compatible/dp/B0DSHZLRQB/ref=sr_1_296?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-296
"Portronics My Buddy K Lite Foldable Laptop Stand with Adjustable Heights, Anti-Slip Silicone Pads, Collapsible Design, 5 kg Max Weight, ABS Build, Portable & Lightweight Holder Riser (White)",403,https://www.amazon.in/Portronics-Adjustable-Anti-Slip-Collapsible-Lightweight/dp/B0CSWJSC42/ref=sr_1_297?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-297
"HP Pavilion Touchscreen 12th Gen Intel Core i5-1235U, 16GB DDR4, 512GB SSD, (Win11,Office21,Silver,1.41 kg), IPS,14-inch (35.6cm) FHD Laptop, Intel Iris Xe Graphics, HD Camera,Backlit KB,B&O,dv2041TU","61,690",https://www.amazon.in/HP-Pavilion-i5-1235U-Touchscreen-Graphics/dp/B0BWSGZFYR/ref=sr_1_298?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-298
"(Refurbished) HP 250 G7 7th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM|1 TB HDD GB HDD|15.5"" HD|Windows 10 Pro|Webcam|Intel HD Graphics)","15,499",https://www.amazon.in/Refurbished-Laptop-Windows-Webcam-Graphics/dp/B0DYF837Z5/ref=sr_1_5?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.6JUkmQ71bkmS_aR-UpbecgNTPuXiMA430hxIR8fYeqaCRqlLIP1aBE8IAXr2Ffz0Wz0-V1vTaoGbqt2bItF6j9cFxYQqA7Zw-5n3dzJ2mGVcrQ7-T1_dfzcDSI_tpfu0n1r2c6v8PTelDCJ2KGnnKx-yLkm73kzYGLT66jdWLyzviBRkocABaSvLAMsgTCkrEJyqb4ZMVsaGTEJh-ih42zzXm-ZpRTg7B-uT5JEPq9U.ZmqidXvuOCg7dfAabtv-0tdOPEN9opYYY-gBHoBnaic&dib_tag=se&keywords=laptop&qid=1742040590&sprefix=laptop%2Caps%2C265&sr=8-5
"ASUS TUF Gaming A15, AMD Ryzen 7 7435Hs, 15.6-Inch, FHD 144Hz, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA Geforce RTX 3050/Windows 11/48WHR/Graphite Black/2.3 Kg), FA506NCR-HN054W","63,990",https://www.amazon.in/ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_25?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9._bCCcVHeSg6J93UwXrr4fHq1Xm_zBcWqQJKhwyz7zHZ9W7T18gq6E7DU_IFZHIr12t03xvvJ44Bal_dQG4txJ7T6QPdrQ8sEGJ2ne7X0SQCTZFo8YUAGYGqIMcZQJ_19vECi-__L4XCXvyyWtoFn5_X86-fcPRyw1rhAIMf8Hz3UWkpeUUDcrluZhliBZ75H5ObEQ2AFtEEjl_1SBjQgHCQJTQRsl5_4Z33VPKBUZT8.QFsVZXacHflBpuX2vXbPfxKne4Uz3rIPbH9XjjHK2L0&dib_tag=se&keywords=laptop&qid=1742040600&sprefix=laptop%2Caps%2C265&sr=8-25
"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","15,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDQ3OTI5MTI0Nzg3NjUxOjE3NDIwNDA3NTU6c3BfbXRmOjMwMDI3ODMwNjk4MjUzMjo6MDo6&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_299_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040755%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ASUS Vivobook 16, Snapdragon X Processor,(Qualcomm Adreno iGPU/16GB RAM/512GB SSD/Windows 11 Home/MS Office 365 Basic (1Year)*/16"" FHD+/AI PC/Cool Silver/1.88 kg), X1607QA-MB050WS","65,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDQ3OTI5MTI0Nzg3NjUxOjE3NDIwNDA3NTU6c3BfbXRmOjMwMDQ4OTU5ODE3MzEzMjo6MDo6&url=%2FASUS-Vivobook-Snapdragon-Processor-X1607QA-MB050WS%2Fdp%2FB0DX1TJXRD%2Fref%3Dsr_1_300_sspa%3Fcrid%3D1LXIWQ6256UP3%26dib%3DeyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1742040755%26sprefix%3Dlaptop%252Caps%252C265%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"PLIXIO Aluminum Tabletop Laptop Stand Ergonomic Foldable Portable Laptop Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Sliver)","1,499",https://www.amazon.in/Plixio%C2%AE-Adjustable-Aluminum-Ergonomic-Compatible/dp/B08R78CSZ5/ref=sr_1_301?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-301
"BARROT TV & Laptop Screen Cleaner (500ml) | Designed for LED/OLED/QLED/Plasma/LCD Displays | New Non-Alcohol Formula, Anti-Static, Safe for All Screens | Plush Microfiber Included",399,https://www.amazon.in/BARROT-Universal-Macbooks-Monitors-Microfiber/dp/B0BXPVJF2Y/ref=sr_1_302?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-302
"FOLINHAM 14.1 Inch Laptop PC, 8GB RAM 512GB SSD Windows 11 Pro Notebook Computer, FHD 1920x1080 Display, Celeron Processor Up to 2.8GHz, USB 3.0, Type-C, Mini-HDMI, 2.4/5G WiFi, BT4.2, 7.6V/5000mAh","19,549",https://www.amazon.in/FOLINHAM-2024-Computer-Processors-Mini-HDMI/dp/B0D299Z94B/ref=sr_1_303?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-303
"STRIFF Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Metallic Silver)",299,https://www.amazon.in/STRIFF-Adjustable-Ventilated-Ergonomic-Compatibility/dp/B09XX51X2G/ref=sr_1_304?crid=1LXIWQ6256UP3&dib=eyJ2IjoiMSJ9.LBklpFbMmqeXK780kdtSqCCuv8y3RtDWVhDqI8IYGpkEHHrs1Y3tDEg29EPDigzQ75c0el6imacju7FHgH1TngI2d2rrJR2yU6k4N98zsFuoE1UE66IYPk4y76FM7LrMgEvZHHvtLK_9auy_cSVNJQKhntBcQjVv6q5PoKLP_xuqpUrFvjfUiJRTPCATFL0MjLxL12s7S4x0k46yC8DCuZeRtiDuhuMTV4a2TEABMoU.D7k6SWbyoTFIAer2I4Q6-XphpUIUl9J3tnpcUBENWeE&dib_tag=se&keywords=laptop&qid=1742040755&sprefix=laptop%2Caps%2C265&sr=8-304
